key,Intake_X,Intake_Y,Release_X,Release_Y,Has_Secondary_Intake_Cell,    Secondary_Intake_X,Secondary_Intake_Y,Max_Storage,Storage,        Min_Release_Storage,Release_Rate
reservoir_1182,4665.0,4355.0,4675.0,4355.0,-1,-1,-1,10000,5000,0,10
reservoir_1183,1155.0,1285.0,1165.0,1285.0,-1,-1,-1,10000,5000,0,10
reservoir_1184,195.0,2475.0,205.0,2475.0,-1,-1,-1,10000,5000,0,10
reservoir_1185,2645.0,95.0,2655.0,95.0,-1,-1,-1,10000,5000,0,10
reservoir_1186,945.0,1475.0,955.0,1475.0,-1,-1,-1,10000,5000,0,10
reservoir_1187,1895.0,1095.0,1905.0,1095.0,-1,-1,-1,10000,5000,0,10
reservoir_1188,4785.0,2205.0,4795.0,2205.0,-1,-1,-1,10000,5000,0,10
reservoir_1189,4045.0,2395.0,4055.0,2395.0,-1,-1,-1,10000,5000,0,10
reservoir_1190,855.0,4965.0,865.0,4965.0,-1,-1,-1,10000,5000,0,10
reservoir_1191,4165.0,245.0,4175.0,245.0,-1,-1,-1,10000,5000,0,10
reservoir_1192,3765.0,1065.0,3775.0,1065.0,-1,-1,-1,10000,5000,0,10
reservoir_1193,265.0,2655.0,275.0,2655.0,-1,-1,-1,10000,5000,0,10
reservoir_1194,3365.0,3575.0,3375.0,3575.0,-1,-1,-1,10000,5000,0,10
reservoir_1195,4005.0,2215.0,4015.0,2215.0,-1,-1,-1,10000,5000,0,10
reservoir_1196,595.0,315.0,605.0,315.0,-1,-1,-1,10000,5000,0,10
reservoir_1197,3485.0,1425.0,3495.0,1425.0,-1,-1,-1,10000,5000,0,10
reservoir_1198,2745.0,1615.0,2755.0,1615.0,-1,-1,-1,10000,5000,0,10
reservoir_1199,3385.0,255.0,3395.0,255.0,-1,-1,-1,10000,5000,0,10
reservoir_1200,1375.0,655.0,1385.0,655.0,-1,-1,-1,10000,5000,0,10
reservoir_1201,3085.0,3935.0,3095.0,3935.0,-1,-1,-1,10000,5000,0,10
reservoir_1202,975.0,1475.0,985.0,1475.0,-1,-1,-1,10000,5000,0,10
reservoir_1203,555.0,135.0,565.0,135.0,-1,-1,-1,10000,5000,0,10
reservoir_1204,1625.0,4775.0,1635.0,4775.0,-1,-1,-1,10000,5000,0,10
reservoir_1205,1405.0,305.0,1415.0,305.0,-1,-1,-1,10000,5000,0,10
reservoir_1206,2375.0,3775.0,2385.0,3775.0,-1,-1,-1,10000,5000,0,10
reservoir_1207,1315.0,3795.0,1325.0,3795.0,-1,-1,-1,10000,5000,0,10
reservoir_1208,3225.0,3945.0,3235.0,3945.0,-1,-1,-1,10000,5000,0,10
reservoir_1209,2495.0,1625.0,2505.0,1625.0,-1,-1,-1,10000,5000,0,10
reservoir_1210,695.0,1835.0,705.0,1835.0,-1,-1,-1,10000,5000,0,10
reservoir_1211,55.0,3195.0,65.0,3195.0,-1,-1,-1,10000,5000,0,10
reservoir_1212,4435.0,1395.0,4445.0,1395.0,-1,-1,-1,10000,5000,0,10
reservoir_1213,4745.0,4095.0,4755.0,4095.0,-1,-1,-1,10000,5000,0,10
reservoir_1214,935.0,1295.0,945.0,1295.0,-1,-1,-1,10000,5000,0,10
reservoir_1215,3275.0,275.0,3285.0,275.0,-1,-1,-1,10000,5000,0,10
reservoir_1216,1695.0,4955.0,1705.0,4955.0,-1,-1,-1,10000,5000,0,10
reservoir_1217,1475.0,485.0,1485.0,485.0,-1,-1,-1,10000,5000,0,10
reservoir_1218,2025.0,2615.0,2035.0,2615.0,-1,-1,-1,10000,5000,0,10
reservoir_1219,4155.0,65.0,4165.0,65.0,-1,-1,-1,10000,5000,0,10
reservoir_1220,1175.0,4165.0,1185.0,4165.0,-1,-1,-1,10000,5000,0,10
reservoir_1221,1715.0,1635.0,1725.0,1635.0,-1,-1,-1,10000,5000,0,10
reservoir_1222,4485.0,4895.0,4495.0,4895.0,-1,-1,-1,10000,5000,0,10
reservoir_1223,2565.0,1805.0,2575.0,1805.0,-1,-1,-1,10000,5000,0,10
reservoir_1224,4915.0,3725.0,4925.0,3725.0,-1,-1,-1,10000,5000,0,10
reservoir_1225,3205.0,445.0,3215.0,445.0,-1,-1,-1,10000,5000,0,10
reservoir_1226,2235.0,4145.0,2245.0,4145.0,-1,-1,-1,10000,5000,0,10
reservoir_1227,3755.0,4295.0,3765.0,4295.0,-1,-1,-1,10000,5000,0,10
reservoir_1228,4745.0,4445.0,4755.0,4445.0,-1,-1,-1,10000,5000,0,10
reservoir_1229,1245.0,2625.0,1255.0,2625.0,-1,-1,-1,10000,5000,0,10
reservoir_1230,1885.0,2985.0,1895.0,2985.0,-1,-1,-1,10000,5000,0,10
reservoir_1231,1465.0,1645.0,1475.0,1645.0,-1,-1,-1,10000,5000,0,10
reservoir_1232,725.0,1835.0,735.0,1835.0,-1,-1,-1,10000,5000,0,10
reservoir_1233,3375.0,1795.0,3385.0,1795.0,-1,-1,-1,10000,5000,0,10
reservoir_1234,825.0,3005.0,835.0,3005.0,-1,-1,-1,10000,5000,0,10
reservoir_1235,1175.0,4515.0,1185.0,4515.0,-1,-1,-1,10000,5000,0,10
reservoir_1236,4705.0,4265.0,4715.0,4265.0,-1,-1,-1,10000,5000,0,10
reservoir_1237,445.0,505.0,455.0,505.0,-1,-1,-1,10000,5000,0,10
reservoir_1238,355.0,3995.0,365.0,3995.0,-1,-1,-1,10000,5000,0,10
reservoir_1239,2385.0,275.0,2395.0,275.0,-1,-1,-1,10000,5000,0,10
reservoir_1240,45.0,3015.0,55.0,3015.0,-1,-1,-1,10000,5000,0,10
reservoir_1241,2595.0,1805.0,2605.0,1805.0,-1,-1,-1,10000,5000,0,10
reservoir_1242,895.0,3185.0,905.0,3185.0,-1,-1,-1,10000,5000,0,10
reservoir_1243,3235.0,445.0,3245.0,445.0,-1,-1,-1,10000,5000,0,10
reservoir_1244,3145.0,3935.0,3155.0,3935.0,-1,-1,-1,10000,5000,0,10
reservoir_1245,1435.0,655.0,1445.0,655.0,-1,-1,-1,10000,5000,0,10
reservoir_1246,4635.0,2745.0,4645.0,2745.0,-1,-1,-1,10000,5000,0,10
reservoir_1247,4945.0,3725.0,4955.0,3725.0,-1,-1,-1,10000,5000,0,10
reservoir_1248,1135.0,4335.0,1145.0,4335.0,-1,-1,-1,10000,5000,0,10
reservoir_1249,3685.0,3125.0,3695.0,3125.0,-1,-1,-1,10000,5000,0,10
reservoir_1250,3265.0,1785.0,3275.0,1785.0,-1,-1,-1,10000,5000,0,10
reservoir_1251,2625.0,3145.0,2635.0,3145.0,-1,-1,-1,10000,5000,0,10
reservoir_1252,2865.0,2605.0,2875.0,2605.0,-1,-1,-1,10000,5000,0,10
reservoir_1253,215.0,4365.0,225.0,4365.0,-1,-1,-1,10000,5000,0,10
reservoir_1254,1605.0,2005.0,1615.0,2005.0,-1,-1,-1,10000,5000,0,10
reservoir_1255,2155.0,4135.0,2165.0,4135.0,-1,-1,-1,10000,5000,0,10
reservoir_1256,3005.0,4305.0,3015.0,4305.0,-1,-1,-1,10000,5000,0,10
reservoir_1257,2585.0,2965.0,2595.0,2965.0,-1,-1,-1,10000,5000,0,10
reservoir_1258,2795.0,4495.0,2805.0,4495.0,-1,-1,-1,10000,5000,0,10
reservoir_1259,2695.0,3325.0,2705.0,3325.0,-1,-1,-1,10000,5000,0,10
reservoir_1260,3335.0,1965.0,3345.0,1965.0,-1,-1,-1,10000,5000,0,10
reservoir_1261,4735.0,4265.0,4745.0,4265.0,-1,-1,-1,10000,5000,0,10
reservoir_1262,75.0,3015.0,85.0,3015.0,-1,-1,-1,10000,5000,0,10
reservoir_1263,1565.0,1825.0,1575.0,1825.0,-1,-1,-1,10000,5000,0,10
reservoir_1264,505.0,1845.0,515.0,1845.0,-1,-1,-1,10000,5000,0,10
reservoir_1265,405.0,675.0,415.0,675.0,-1,-1,-1,10000,5000,0,10
reservoir_1266,2415.0,1995.0,2425.0,1995.0,-1,-1,-1,10000,5000,0,10
reservoir_1267,2865.0,2955.0,2875.0,2955.0,-1,-1,-1,10000,5000,0,10
reservoir_1268,4995.0,405.0,5005.0,405.0,-1,-1,-1,10000,5000,0,10
reservoir_1269,4355.0,1765.0,4365.0,1765.0,-1,-1,-1,10000,5000,0,10
reservoir_1270,855.0,3355.0,865.0,3355.0,-1,-1,-1,10000,5000,0,10
reservoir_1271,1705.0,3525.0,1715.0,3525.0,-1,-1,-1,10000,5000,0,10
reservoir_1272,5.0,4905.0,15.0,4905.0,-1,-1,-1,10000,5000,0,10
reservoir_1273,645.0,3545.0,655.0,3545.0,-1,-1,-1,10000,5000,0,10
reservoir_1274,1735.0,4865.0,1745.0,4865.0,-1,-1,-1,10000,5000,0,10
reservoir_1275,4925.0,2295.0,4935.0,2295.0,-1,-1,-1,10000,5000,0,10
reservoir_1276,575.0,2025.0,585.0,2025.0,-1,-1,-1,10000,5000,0,10
reservoir_1277,475.0,855.0,485.0,855.0,-1,-1,-1,10000,5000,0,10
reservoir_1278,3675.0,2945.0,3685.0,2945.0,-1,-1,-1,10000,5000,0,10
reservoir_1279,1875.0,3155.0,1885.0,3155.0,-1,-1,-1,10000,5000,0,10
reservoir_1280,2825.0,4495.0,2835.0,4495.0,-1,-1,-1,10000,5000,0,10
reservoir_1281,4005.0,605.0,4015.0,605.0,-1,-1,-1,10000,5000,0,10
reservoir_1282,1665.0,3345.0,1675.0,3345.0,-1,-1,-1,10000,5000,0,10
reservoir_1283,605.0,3365.0,615.0,3365.0,-1,-1,-1,10000,5000,0,10
reservoir_1284,55.0,1235.0,65.0,1235.0,-1,-1,-1,10000,5000,0,10
reservoir_1285,815.0,4895.0,825.0,4895.0,-1,-1,-1,10000,5000,0,10
reservoir_1286,1045.0,1385.0,1055.0,1385.0,-1,-1,-1,10000,5000,0,10
reservoir_1287,4245.0,3475.0,4255.0,3475.0,-1,-1,-1,10000,5000,0,10
reservoir_1288,2545.0,4855.0,2555.0,4855.0,-1,-1,-1,10000,5000,0,10
reservoir_1289,2685.0,3145.0,2695.0,3145.0,-1,-1,-1,10000,5000,0,10
reservoir_1290,885.0,3355.0,895.0,3355.0,-1,-1,-1,10000,5000,0,10
reservoir_1291,4175.0,1955.0,4185.0,1955.0,-1,-1,-1,10000,5000,0,10
reservoir_1292,1315.0,2185.0,1325.0,2185.0,-1,-1,-1,10000,5000,0,10
reservoir_1293,1955.0,825.0,1965.0,825.0,-1,-1,-1,10000,5000,0,10
reservoir_1294,2805.0,995.0,2815.0,995.0,-1,-1,-1,10000,5000,0,10
reservoir_1295,1525.0,3715.0,1535.0,3715.0,-1,-1,-1,10000,5000,0,10
reservoir_1296,675.0,3545.0,685.0,3545.0,-1,-1,-1,10000,5000,0,10
reservoir_1297,4205.0,3295.0,4215.0,3295.0,-1,-1,-1,10000,5000,0,10
reservoir_1298,2405.0,3505.0,2415.0,3505.0,-1,-1,-1,10000,5000,0,10
reservoir_1299,635.0,3365.0,645.0,3365.0,-1,-1,-1,10000,5000,0,10
reservoir_1300,1485.0,3535.0,1495.0,3535.0,-1,-1,-1,10000,5000,0,10
reservoir_1301,4035.0,2325.0,4045.0,2325.0,-1,-1,-1,10000,5000,0,10
reservoir_1302,2125.0,2175.0,2135.0,2175.0,-1,-1,-1,10000,5000,0,10
reservoir_1303,325.0,2385.0,335.0,2385.0,-1,-1,-1,10000,5000,0,10
reservoir_1304,4675.0,965.0,4685.0,965.0,-1,-1,-1,10000,5000,0,10
reservoir_1305,435.0,2745.0,445.0,2745.0,-1,-1,-1,10000,5000,0,10
reservoir_1306,2665.0,1365.0,2675.0,1365.0,-1,-1,-1,10000,5000,0,10
reservoir_1307,1505.0,215.0,1515.0,215.0,-1,-1,-1,10000,5000,0,10
reservoir_1308,3215.0,3495.0,3225.0,3495.0,-1,-1,-1,10000,5000,0,10
reservoir_1309,3965.0,2495.0,3975.0,2495.0,-1,-1,-1,10000,5000,0,10
reservoir_1310,3655.0,1515.0,3665.0,1515.0,-1,-1,-1,10000,5000,0,10
reservoir_1311,1135.0,2375.0,1145.0,2375.0,-1,-1,-1,10000,5000,0,10
reservoir_1312,3045.0,2525.0,3055.0,2525.0,-1,-1,-1,10000,5000,0,10
reservoir_1313,1775.0,1015.0,1785.0,1015.0,-1,-1,-1,10000,5000,0,10
reservoir_1314,3595.0,4655.0,3605.0,4655.0,-1,-1,-1,10000,5000,0,10
reservoir_1315,3495.0,3485.0,3505.0,3485.0,-1,-1,-1,10000,5000,0,10
reservoir_1316,4445.0,4825.0,4455.0,4825.0,-1,-1,-1,10000,5000,0,10
reservoir_1317,4565.0,955.0,4575.0,955.0,-1,-1,-1,10000,5000,0,10
reservoir_1318,1915.0,2715.0,1925.0,2715.0,-1,-1,-1,10000,5000,0,10
reservoir_1319,1605.0,45.0,1615.0,45.0,-1,-1,-1,10000,5000,0,10
reservoir_1320,3855.0,795.0,3865.0,795.0,-1,-1,-1,10000,5000,0,10
reservoir_1321,1515.0,3535.0,1525.0,3535.0,-1,-1,-1,10000,5000,0,10
reservoir_1322,45.0,1405.0,55.0,1405.0,-1,-1,-1,10000,5000,0,10
reservoir_1323,685.0,45.0,695.0,45.0,-1,-1,-1,10000,5000,0,10
reservoir_1324,4945.0,2115.0,4955.0,2115.0,-1,-1,-1,10000,5000,0,10
reservoir_1325,1535.0,215.0,1545.0,215.0,-1,-1,-1,10000,5000,0,10
reservoir_1326,4635.0,1135.0,4645.0,1135.0,-1,-1,-1,10000,5000,0,10
reservoir_1327,3575.0,1155.0,3585.0,1155.0,-1,-1,-1,10000,5000,0,10
reservoir_1328,1235.0,3895.0,1245.0,3895.0,-1,-1,-1,10000,5000,0,10
reservoir_1329,4425.0,1325.0,4435.0,1325.0,-1,-1,-1,10000,5000,0,10
reservoir_1330,3045.0,2875.0,3055.0,2875.0,-1,-1,-1,10000,5000,0,10
reservoir_1331,3685.0,1515.0,3695.0,1515.0,-1,-1,-1,10000,5000,0,10
reservoir_1332,1985.0,2895.0,1995.0,2895.0,-1,-1,-1,10000,5000,0,10
reservoir_1333,3785.0,2685.0,3795.0,2685.0,-1,-1,-1,10000,5000,0,10
reservoir_1334,2625.0,1535.0,2635.0,1535.0,-1,-1,-1,10000,5000,0,10
reservoir_1335,4845.0,2665.0,4855.0,2665.0,-1,-1,-1,10000,5000,0,10
reservoir_1336,2725.0,2705.0,2735.0,2705.0,-1,-1,-1,10000,5000,0,10
reservoir_1337,4875.0,4005.0,4885.0,4005.0,-1,-1,-1,10000,5000,0,10
reservoir_1338,525.0,3735.0,535.0,3735.0,-1,-1,-1,10000,5000,0,10
reservoir_1339,1065.0,1205.0,1075.0,1205.0,-1,-1,-1,10000,5000,0,10
reservoir_1340,115.0,1585.0,125.0,1585.0,-1,-1,-1,10000,5000,0,10
reservoir_1341,545.0,415.0,555.0,415.0,-1,-1,-1,10000,5000,0,10
reservoir_1342,3315.0,3675.0,3325.0,3675.0,-1,-1,-1,10000,5000,0,10
reservoir_1343,4385.0,1145.0,4395.0,1145.0,-1,-1,-1,10000,5000,0,10
reservoir_1344,3005.0,2695.0,3015.0,2695.0,-1,-1,-1,10000,5000,0,10
reservoir_1345,3645.0,1335.0,3655.0,1335.0,-1,-1,-1,10000,5000,0,10
reservoir_1346,145.0,2925.0,155.0,2925.0,-1,-1,-1,10000,5000,0,10
reservoir_1347,1095.0,4265.0,1105.0,4265.0,-1,-1,-1,10000,5000,0,10
reservoir_1348,1635.0,1735.0,1645.0,1735.0,-1,-1,-1,10000,5000,0,10
reservoir_1349,4925.0,335.0,4935.0,335.0,-1,-1,-1,10000,5000,0,10
reservoir_1350,3335.0,355.0,3345.0,355.0,-1,-1,-1,10000,5000,0,10
reservoir_1351,3365.0,5.0,3375.0,5.0,-1,-1,-1,10000,5000,0,10
reservoir_1352,1565.0,215.0,1575.0,215.0,-1,-1,-1,10000,5000,0,10
reservoir_1353,715.0,1765.0,725.0,1765.0,-1,-1,-1,10000,5000,0,10
reservoir_1354,615.0,595.0,625.0,595.0,-1,-1,-1,10000,5000,0,10
reservoir_1355,4665.0,1135.0,4675.0,1135.0,-1,-1,-1,10000,5000,0,10
reservoir_1356,4245.0,1515.0,4255.0,1515.0,-1,-1,-1,10000,5000,0,10
reservoir_1357,4055.0,3835.0,4065.0,3835.0,-1,-1,-1,10000,5000,0,10
reservoir_1358,645.0,1935.0,655.0,1935.0,-1,-1,-1,10000,5000,0,10
reservoir_1359,4905.0,4005.0,4915.0,4005.0,-1,-1,-1,10000,5000,0,10
reservoir_1360,1285.0,575.0,1295.0,575.0,-1,-1,-1,10000,5000,0,10
reservoir_1361,885.0,1395.0,895.0,1395.0,-1,-1,-1,10000,5000,0,10
reservoir_1362,575.0,415.0,585.0,415.0,-1,-1,-1,10000,5000,0,10
reservoir_1363,3135.0,3865.0,3145.0,3865.0,-1,-1,-1,10000,5000,0,10
reservoir_1364,485.0,3905.0,495.0,3905.0,-1,-1,-1,10000,5000,0,10
reservoir_1365,175.0,2925.0,185.0,2925.0,-1,-1,-1,10000,5000,0,10
reservoir_1366,1125.0,4265.0,1135.0,4265.0,-1,-1,-1,10000,5000,0,10
reservoir_1367,3805.0,3845.0,3815.0,3845.0,-1,-1,-1,10000,5000,0,10
reservoir_1368,715.0,2115.0,725.0,2115.0,-1,-1,-1,10000,5000,0,10
reservoir_1369,4555.0,2845.0,4565.0,2845.0,-1,-1,-1,10000,5000,0,10
reservoir_1370,2855.0,4225.0,2865.0,4225.0,-1,-1,-1,10000,5000,0,10
reservoir_1371,2755.0,3055.0,2765.0,3055.0,-1,-1,-1,10000,5000,0,10
reservoir_1372,3395.0,1695.0,3405.0,1695.0,-1,-1,-1,10000,5000,0,10
reservoir_1373,3605.0,3225.0,3615.0,3225.0,-1,-1,-1,10000,5000,0,10
reservoir_1374,535.0,235.0,545.0,235.0,-1,-1,-1,10000,5000,0,10
reservoir_1375,1385.0,405.0,1395.0,405.0,-1,-1,-1,10000,5000,0,10
reservoir_1376,2145.0,4065.0,2155.0,4065.0,-1,-1,-1,10000,5000,0,10
reservoir_1377,2475.0,1725.0,2485.0,1725.0,-1,-1,-1,10000,5000,0,10
reservoir_1378,3325.0,1895.0,3335.0,1895.0,-1,-1,-1,10000,5000,0,10
reservoir_1379,365.0,955.0,375.0,955.0,-1,-1,-1,10000,5000,0,10
reservoir_1380,2715.0,2875.0,2725.0,2875.0,-1,-1,-1,10000,5000,0,10
reservoir_1381,2925.0,4405.0,2935.0,4405.0,-1,-1,-1,10000,5000,0,10
reservoir_1382,4205.0,1685.0,4215.0,1685.0,-1,-1,-1,10000,5000,0,10
reservoir_1383,3355.0,3235.0,3365.0,3235.0,-1,-1,-1,10000,5000,0,10
reservoir_1384,4655.0,4365.0,4665.0,4365.0,-1,-1,-1,10000,5000,0,10
reservoir_1385,395.0,605.0,405.0,605.0,-1,-1,-1,10000,5000,0,10
reservoir_1386,4435.0,2165.0,4445.0,2165.0,-1,-1,-1,10000,5000,0,10
reservoir_1387,1795.0,2905.0,1805.0,2905.0,-1,-1,-1,10000,5000,0,10
reservoir_1388,1155.0,4265.0,1165.0,4265.0,-1,-1,-1,10000,5000,0,10
reservoir_1389,2125.0,565.0,2135.0,565.0,-1,-1,-1,10000,5000,0,10
reservoir_1390,845.0,3285.0,855.0,3285.0,-1,-1,-1,10000,5000,0,10
reservoir_1391,1915.0,755.0,1925.0,755.0,-1,-1,-1,10000,5000,0,10
reservoir_1392,3945.0,4205.0,3955.0,4205.0,-1,-1,-1,10000,5000,0,10
reservoir_1393,4585.0,2845.0,4595.0,2845.0,-1,-1,-1,10000,5000,0,10
reservoir_1394,2235.0,925.0,2245.0,925.0,-1,-1,-1,10000,5000,0,10
reservoir_1395,1085.0,4435.0,1095.0,4435.0,-1,-1,-1,10000,5000,0,10
reservoir_1396,2785.0,3055.0,2795.0,3055.0,-1,-1,-1,10000,5000,0,10
reservoir_1397,1175.0,945.0,1185.0,945.0,-1,-1,-1,10000,5000,0,10
reservoir_1398,4065.0,2055.0,4075.0,2055.0,-1,-1,-1,10000,5000,0,10
reservoir_1399,4725.0,4545.0,4735.0,4545.0,-1,-1,-1,10000,5000,0,10
reservoir_1400,2505.0,1725.0,2515.0,1725.0,-1,-1,-1,10000,5000,0,10
reservoir_1401,805.0,3105.0,815.0,3105.0,-1,-1,-1,10000,5000,0,10
reservoir_1402,1445.0,1745.0,1455.0,1745.0,-1,-1,-1,10000,5000,0,10
reservoir_1403,4755.0,4195.0,4765.0,4195.0,-1,-1,-1,10000,5000,0,10
reservoir_1404,1985.0,935.0,1995.0,935.0,-1,-1,-1,10000,5000,0,10
reservoir_1405,2745.0,4595.0,2755.0,4595.0,-1,-1,-1,10000,5000,0,10
reservoir_1406,4985.0,685.0,4995.0,685.0,-1,-1,-1,10000,5000,0,10
reservoir_1407,4875.0,2045.0,4885.0,2045.0,-1,-1,-1,10000,5000,0,10
reservoir_1408,945.0,4805.0,955.0,4805.0,-1,-1,-1,10000,5000,0,10
reservoir_1409,3715.0,895.0,3725.0,895.0,-1,-1,-1,10000,5000,0,10
reservoir_1410,4135.0,2235.0,4145.0,2235.0,-1,-1,-1,10000,5000,0,10
reservoir_1411,3925.0,705.0,3935.0,705.0,-1,-1,-1,10000,5000,0,10
reservoir_1412,1375.0,3635.0,1385.0,3635.0,-1,-1,-1,10000,5000,0,10
reservoir_1413,3285.0,2065.0,3295.0,2065.0,-1,-1,-1,10000,5000,0,10
reservoir_1414,2975.0,1085.0,2985.0,1085.0,-1,-1,-1,10000,5000,0,10
reservoir_1415,2675.0,4765.0,2685.0,4765.0,-1,-1,-1,10000,5000,0,10
reservoir_1416,2155.0,565.0,2165.0,565.0,-1,-1,-1,10000,5000,0,10
reservoir_1417,3005.0,735.0,3015.0,735.0,-1,-1,-1,10000,5000,0,10
reservoir_1418,3245.0,1885.0,3255.0,1885.0,-1,-1,-1,10000,5000,0,10
reservoir_1419,4845.0,1055.0,4855.0,1055.0,-1,-1,-1,10000,5000,0,10
reservoir_1420,1985.0,1285.0,1995.0,1285.0,-1,-1,-1,10000,5000,0,10
reservoir_1421,3695.0,4565.0,3705.0,4565.0,-1,-1,-1,10000,5000,0,10
reservoir_1422,3175.0,3775.0,3185.0,3775.0,-1,-1,-1,10000,5000,0,10
reservoir_1423,1165.0,765.0,1175.0,765.0,-1,-1,-1,10000,5000,0,10
reservoir_1424,5.0,1335.0,15.0,1335.0,-1,-1,-1,10000,5000,0,10
reservoir_1425,3745.0,895.0,3755.0,895.0,-1,-1,-1,10000,5000,0,10
reservoir_1426,3005.0,1085.0,3015.0,1085.0,-1,-1,-1,10000,5000,0,10
reservoir_1427,245.0,2485.0,255.0,2485.0,-1,-1,-1,10000,5000,0,10
reservoir_1428,4835.0,2215.0,4845.0,2215.0,-1,-1,-1,10000,5000,0,10
reservoir_1429,2495.0,4955.0,2505.0,4955.0,-1,-1,-1,10000,5000,0,10
reservoir_1430,3035.0,2425.0,3045.0,2425.0,-1,-1,-1,10000,5000,0,10
reservoir_1431,1475.0,3815.0,1485.0,3815.0,-1,-1,-1,10000,5000,0,10
reservoir_1432,105.0,1135.0,115.0,1135.0,-1,-1,-1,10000,5000,0,10
reservoir_1433,315.0,2665.0,325.0,2665.0,-1,-1,-1,10000,5000,0,10
reservoir_1434,955.0,1305.0,965.0,1305.0,-1,-1,-1,10000,5000,0,10
reservoir_1435,1805.0,1475.0,1815.0,1475.0,-1,-1,-1,10000,5000,0,10
reservoir_1436,3415.0,3585.0,3425.0,3585.0,-1,-1,-1,10000,5000,0,10
reservoir_1437,1715.0,4965.0,1725.0,4965.0,-1,-1,-1,10000,5000,0,10
reservoir_1438,3845.0,2415.0,3855.0,2415.0,-1,-1,-1,10000,5000,0,10
reservoir_1439,1405.0,3985.0,1415.0,3985.0,-1,-1,-1,10000,5000,0,10
reservoir_1440,2995.0,3965.0,3005.0,3965.0,-1,-1,-1,10000,5000,0,10
reservoir_1441,1195.0,4175.0,1205.0,4175.0,-1,-1,-1,10000,5000,0,10
reservoir_1442,35.0,1335.0,45.0,1335.0,-1,-1,-1,10000,5000,0,10
reservoir_1443,3775.0,895.0,3785.0,895.0,-1,-1,-1,10000,5000,0,10
reservoir_1444,1335.0,2465.0,1345.0,2465.0,-1,-1,-1,10000,5000,0,10
reservoir_1445,4535.0,4555.0,4545.0,4555.0,-1,-1,-1,10000,5000,0,10
reservoir_1446,1665.0,125.0,1675.0,125.0,-1,-1,-1,10000,5000,0,10
reservoir_1447,3255.0,105.0,3265.0,105.0,-1,-1,-1,10000,5000,0,10
reservoir_1448,2735.0,4765.0,2745.0,4765.0,-1,-1,-1,10000,5000,0,10
reservoir_1449,2615.0,1465.0,2625.0,1465.0,-1,-1,-1,10000,5000,0,10
reservoir_1450,605.0,145.0,615.0,145.0,-1,-1,-1,10000,5000,0,10
reservoir_1451,3805.0,2235.0,3815.0,2235.0,-1,-1,-1,10000,5000,0,10
reservoir_1452,4655.0,2405.0,4665.0,2405.0,-1,-1,-1,10000,5000,0,10
reservoir_1453,1125.0,2655.0,1135.0,2655.0,-1,-1,-1,10000,5000,0,10
reservoir_1454,815.0,1675.0,825.0,1675.0,-1,-1,-1,10000,5000,0,10
reservoir_1455,2855.0,2615.0,2865.0,2615.0,-1,-1,-1,10000,5000,0,10
reservoir_1456,415.0,4185.0,425.0,4185.0,-1,-1,-1,10000,5000,0,10
reservoir_1457,3705.0,2785.0,3715.0,2785.0,-1,-1,-1,10000,5000,0,10
reservoir_1458,2785.0,1095.0,2795.0,1095.0,-1,-1,-1,10000,5000,0,10
reservoir_1459,2145.0,2455.0,2155.0,2455.0,-1,-1,-1,10000,5000,0,10
reservoir_1460,2485.0,4775.0,2495.0,4775.0,-1,-1,-1,10000,5000,0,10
reservoir_1461,2265.0,305.0,2275.0,305.0,-1,-1,-1,10000,5000,0,10
reservoir_1462,4935.0,2395.0,4945.0,2395.0,-1,-1,-1,10000,5000,0,10
reservoir_1463,3565.0,1435.0,3575.0,1435.0,-1,-1,-1,10000,5000,0,10
reservoir_1464,4515.0,2775.0,4525.0,2775.0,-1,-1,-1,10000,5000,0,10
reservoir_1465,2285.0,4155.0,2295.0,4155.0,-1,-1,-1,10000,5000,0,10
reservoir_1466,4015.0,4115.0,4025.0,4115.0,-1,-1,-1,10000,5000,0,10
reservoir_1467,1695.0,125.0,1705.0,125.0,-1,-1,-1,10000,5000,0,10
reservoir_1468,2645.0,1465.0,2655.0,1465.0,-1,-1,-1,10000,5000,0,10
reservoir_1469,3285.0,105.0,3295.0,105.0,-1,-1,-1,10000,5000,0,10
reservoir_1470,845.0,1675.0,855.0,1675.0,-1,-1,-1,10000,5000,0,10
reservoir_1471,3195.0,3595.0,3205.0,3595.0,-1,-1,-1,10000,5000,0,10
reservoir_1472,4585.0,1235.0,4595.0,1235.0,-1,-1,-1,10000,5000,0,10
reservoir_1473,2245.0,3975.0,2255.0,3975.0,-1,-1,-1,10000,5000,0,10
reservoir_1474,445.0,4185.0,455.0,4185.0,-1,-1,-1,10000,5000,0,10
reservoir_1475,4375.0,1425.0,4385.0,1425.0,-1,-1,-1,10000,5000,0,10
reservoir_1476,3215.0,275.0,3225.0,275.0,-1,-1,-1,10000,5000,0,10
reservoir_1477,2505.0,115.0,2515.0,115.0,-1,-1,-1,10000,5000,0,10
reservoir_1478,705.0,325.0,715.0,325.0,-1,-1,-1,10000,5000,0,10
reservoir_1479,1655.0,1665.0,1665.0,1665.0,-1,-1,-1,10000,5000,0,10
reservoir_1480,1235.0,325.0,1245.0,325.0,-1,-1,-1,10000,5000,0,10
reservoir_1481,2535.0,1455.0,2545.0,1455.0,-1,-1,-1,10000,5000,0,10
reservoir_1482,1895.0,2815.0,1905.0,2815.0,-1,-1,-1,10000,5000,0,10
