key,Intake_X,Intake_Y,Release_X,Release_Y,Has_Secondary_Intake_Cell,    Secondary_Intake_X,Secondary_Intake_Y,Max_Storage,Storage,        Min_Release_Storage,Release_Rate
reservoir_1416,455.0,645.0,465.0,645.0,-1,-1,-1,10000,5000,0,0
reservoir_1417,2695.0,2885.0,2705.0,2885.0,-1,-1,-1,10000,5000,0,0
reservoir_1418,785.0,2735.0,795.0,2735.0,-1,-1,-1,10000,5000,0,0
reservoir_1419,475.0,4495.0,485.0,4495.0,-1,-1,-1,10000,5000,0,0
reservoir_1420,2975.0,4925.0,2985.0,4925.0,-1,-1,-1,10000,5000,0,0
reservoir_1421,2725.0,4225.0,2735.0,4225.0,-1,-1,-1,10000,5000,0,0
reservoir_1422,2295.0,965.0,2305.0,965.0,-1,-1,-1,10000,5000,0,0
reservoir_1423,695.0,3515.0,705.0,3515.0,-1,-1,-1,10000,5000,0,0
reservoir_1424,345.0,4385.0,355.0,4385.0,-1,-1,-1,10000,5000,0,0
reservoir_1425,2635.0,3285.0,2645.0,3285.0,-1,-1,-1,10000,5000,0,0
reservoir_1426,135.0,4575.0,145.0,4575.0,-1,-1,-1,10000,5000,0,0
reservoir_1427,4065.0,1815.0,4075.0,1815.0,-1,-1,-1,10000,5000,0,0
reservoir_1428,2655.0,2705.0,2665.0,2705.0,-1,-1,-1,10000,5000,0,0
reservoir_1429,525.0,825.0,535.0,825.0,-1,-1,-1,10000,5000,0,0
reservoir_1430,1865.0,105.0,1875.0,105.0,-1,-1,-1,10000,5000,0,0
reservoir_1431,1925.0,3125.0,1935.0,3125.0,-1,-1,-1,10000,5000,0,0
reservoir_1432,4325.0,2385.0,4335.0,2385.0,-1,-1,-1,10000,5000,0,0
reservoir_1433,4595.0,4195.0,4605.0,4195.0,-1,-1,-1,10000,5000,0,0
reservoir_1434,4655.0,45.0,4665.0,45.0,-1,-1,-1,10000,5000,0,0
reservoir_1435,4715.0,3065.0,4725.0,3065.0,-1,-1,-1,10000,5000,0,0
reservoir_1436,3495.0,1635.0,3505.0,1635.0,-1,-1,-1,10000,5000,0,0
reservoir_1437,1095.0,1355.0,1105.0,1355.0,-1,-1,-1,10000,5000,0,0
reservoir_1438,1645.0,3485.0,1655.0,3485.0,-1,-1,-1,10000,5000,0,0
reservoir_1439,4005.0,165.0,4015.0,165.0,-1,-1,-1,10000,5000,0,0
reservoir_1440,4865.0,4995.0,4875.0,4995.0,-1,-1,-1,10000,5000,0,0
reservoir_1441,2275.0,2605.0,2285.0,2605.0,-1,-1,-1,10000,5000,0,0
reservoir_1442,3825.0,4435.0,3835.0,4435.0,-1,-1,-1,10000,5000,0,0
reservoir_1443,3245.0,1645.0,3255.0,1645.0,-1,-1,-1,10000,5000,0,0
reservoir_1444,965.0,4665.0,975.0,4665.0,-1,-1,-1,10000,5000,0,0
reservoir_1445,2875.0,385.0,2885.0,385.0,-1,-1,-1,10000,5000,0,0
reservoir_1446,2375.0,1725.0,2385.0,1725.0,-1,-1,-1,10000,5000,0,0
reservoir_1447,4295.0,3795.0,4305.0,3795.0,-1,-1,-1,10000,5000,0,0
reservoir_1448,4665.0,3365.0,4675.0,3365.0,-1,-1,-1,10000,5000,0,0
reservoir_1449,1165.0,4955.0,1175.0,4955.0,-1,-1,-1,10000,5000,0,0
reservoir_1450,3255.0,3235.0,3265.0,3235.0,-1,-1,-1,10000,5000,0,0
reservoir_1451,2285.0,2505.0,2295.0,2505.0,-1,-1,-1,10000,5000,0,0
reservoir_1452,725.0,3865.0,735.0,3865.0,-1,-1,-1,10000,5000,0,0
reservoir_1453,3495.0,2695.0,3505.0,2695.0,-1,-1,-1,10000,5000,0,0
reservoir_1454,3245.0,1995.0,3255.0,1995.0,-1,-1,-1,10000,5000,0,0
reservoir_1455,3035.0,2185.0,3045.0,2185.0,-1,-1,-1,10000,5000,0,0
reservoir_1456,1755.0,475.0,1765.0,475.0,-1,-1,-1,10000,5000,0,0
reservoir_1457,2205.0,1435.0,2215.0,1435.0,-1,-1,-1,10000,5000,0,0
reservoir_1458,3815.0,835.0,3825.0,835.0,-1,-1,-1,10000,5000,0,0
reservoir_1459,1535.0,3855.0,1545.0,3855.0,-1,-1,-1,10000,5000,0,0
reservoir_1460,315.0,2425.0,325.0,2425.0,-1,-1,-1,10000,5000,0,0
reservoir_1461,3575.0,365.0,3585.0,365.0,-1,-1,-1,10000,5000,0,0
reservoir_1462,865.0,125.0,875.0,125.0,-1,-1,-1,10000,5000,0,0
reservoir_1463,1795.0,4425.0,1805.0,4425.0,-1,-1,-1,10000,5000,0,0
reservoir_1464,2375.0,2785.0,2385.0,2785.0,-1,-1,-1,10000,5000,0,0
reservoir_1465,2955.0,1145.0,2965.0,1145.0,-1,-1,-1,10000,5000,0,0
reservoir_1466,95.0,1375.0,105.0,1375.0,-1,-1,-1,10000,5000,0,0
reservoir_1467,2645.0,165.0,2655.0,165.0,-1,-1,-1,10000,5000,0,0
reservoir_1468,3795.0,1765.0,3805.0,1765.0,-1,-1,-1,10000,5000,0,0
reservoir_1469,445.0,2885.0,455.0,2885.0,-1,-1,-1,10000,5000,0,0
reservoir_1470,545.0,4055.0,555.0,4055.0,-1,-1,-1,10000,5000,0,0
reservoir_1471,3645.0,4975.0,3655.0,4975.0,-1,-1,-1,10000,5000,0,0
reservoir_1472,4125.0,2165.0,4135.0,2165.0,-1,-1,-1,10000,5000,0,0
reservoir_1473,2855.0,2375.0,2865.0,2375.0,-1,-1,-1,10000,5000,0,0
reservoir_1474,2455.0,455.0,2465.0,455.0,-1,-1,-1,10000,5000,0,0
reservoir_1475,4695.0,2695.0,4705.0,2695.0,-1,-1,-1,10000,5000,0,0
reservoir_1476,1045.0,3065.0,1055.0,3065.0,-1,-1,-1,10000,5000,0,0
reservoir_1477,3625.0,1475.0,3635.0,1475.0,-1,-1,-1,10000,5000,0,0
reservoir_1478,2015.0,2105.0,2025.0,2105.0,-1,-1,-1,10000,5000,0,0
reservoir_1479,4415.0,1365.0,4425.0,1365.0,-1,-1,-1,10000,5000,0,0
reservoir_1480,3955.0,1875.0,3965.0,1875.0,-1,-1,-1,10000,5000,0,0
reservoir_1481,4865.0,2325.0,4875.0,2325.0,-1,-1,-1,10000,5000,0,0
reservoir_1482,4595.0,2235.0,4605.0,2235.0,-1,-1,-1,10000,5000,0,0
reservoir_1483,4345.0,1535.0,4355.0,1535.0,-1,-1,-1,10000,5000,0,0
reservoir_1484,4565.0,1575.0,4575.0,1575.0,-1,-1,-1,10000,5000,0,0
reservoir_1485,2225.0,4315.0,2235.0,4315.0,-1,-1,-1,10000,5000,0,0
reservoir_1486,2125.0,3145.0,2135.0,3145.0,-1,-1,-1,10000,5000,0,0
reservoir_1487,3675.0,545.0,3685.0,545.0,-1,-1,-1,10000,5000,0,0
reservoir_1488,175.0,2135.0,185.0,2135.0,-1,-1,-1,10000,5000,0,0
reservoir_1489,75.0,965.0,85.0,965.0,-1,-1,-1,10000,5000,0,0
reservoir_1490,445.0,3945.0,455.0,3945.0,-1,-1,-1,10000,5000,0,0
reservoir_1491,2145.0,2565.0,2155.0,2565.0,-1,-1,-1,10000,5000,0,0
reservoir_1492,4975.0,655.0,4985.0,655.0,-1,-1,-1,10000,5000,0,0
reservoir_1493,2055.0,1625.0,2065.0,1625.0,-1,-1,-1,10000,5000,0,0
reservoir_1494,3085.0,4355.0,3095.0,4355.0,-1,-1,-1,10000,5000,0,0
reservoir_1495,4245.0,1075.0,4255.0,1075.0,-1,-1,-1,10000,5000,0,0
reservoir_1496,2355.0,4775.0,2365.0,4775.0,-1,-1,-1,10000,5000,0,0
reservoir_1497,2135.0,305.0,2145.0,305.0,-1,-1,-1,10000,5000,0,0
reservoir_1498,4845.0,3285.0,4855.0,3285.0,-1,-1,-1,10000,5000,0,0
reservoir_1499,1195.0,915.0,1205.0,915.0,-1,-1,-1,10000,5000,0,0
reservoir_1500,2225.0,4665.0,2235.0,4665.0,-1,-1,-1,10000,5000,0,0
reservoir_1501,3445.0,1665.0,3455.0,1665.0,-1,-1,-1,10000,5000,0,0
reservoir_1502,3985.0,855.0,3995.0,855.0,-1,-1,-1,10000,5000,0,0
reservoir_1503,1275.0,615.0,1285.0,615.0,-1,-1,-1,10000,5000,0,0
reservoir_1504,4685.0,2515.0,4695.0,2515.0,-1,-1,-1,10000,5000,0,0
reservoir_1505,3895.0,4345.0,3905.0,4345.0,-1,-1,-1,10000,5000,0,0
reservoir_1506,1665.0,1295.0,1675.0,1295.0,-1,-1,-1,10000,5000,0,0
reservoir_1507,2515.0,1465.0,2525.0,1465.0,-1,-1,-1,10000,5000,0,0
reservoir_1508,3915.0,3765.0,3925.0,3765.0,-1,-1,-1,10000,5000,0,0
reservoir_1509,1145.0,505.0,1155.0,505.0,-1,-1,-1,10000,5000,0,0
reservoir_1510,3785.0,3655.0,3795.0,3655.0,-1,-1,-1,10000,5000,0,0
reservoir_1511,3455.0,1565.0,3465.0,1565.0,-1,-1,-1,10000,5000,0,0
reservoir_1512,3905.0,2525.0,3915.0,2525.0,-1,-1,-1,10000,5000,0,0
reservoir_1513,1085.0,3645.0,1095.0,3645.0,-1,-1,-1,10000,5000,0,0
reservoir_1514,1105.0,4755.0,1115.0,4755.0,-1,-1,-1,10000,5000,0,0
reservoir_1515,3875.0,3585.0,3885.0,3585.0,-1,-1,-1,10000,5000,0,0
reservoir_1516,855.0,2365.0,865.0,2365.0,-1,-1,-1,10000,5000,0,0
reservoir_1517,1865.0,3985.0,1875.0,3985.0,-1,-1,-1,10000,5000,0,0
reservoir_1518,645.0,2555.0,655.0,2555.0,-1,-1,-1,10000,5000,0,0
reservoir_1519,1925.0,2575.0,1935.0,2575.0,-1,-1,-1,10000,5000,0,0
reservoir_1520,2045.0,425.0,2055.0,425.0,-1,-1,-1,10000,5000,0,0
reservoir_1521,4015.0,855.0,4025.0,855.0,-1,-1,-1,10000,5000,0,0
reservoir_1522,845.0,2845.0,855.0,2845.0,-1,-1,-1,10000,5000,0,0
reservoir_1523,4035.0,275.0,4045.0,275.0,-1,-1,-1,10000,5000,0,0
reservoir_1524,3215.0,1445.0,3225.0,1445.0,-1,-1,-1,10000,5000,0,0
reservoir_1525,385.0,645.0,395.0,645.0,-1,-1,-1,10000,5000,0,0
reservoir_1526,1995.0,15.0,2005.0,15.0,-1,-1,-1,10000,5000,0,0
reservoir_1527,3645.0,3015.0,3655.0,3015.0,-1,-1,-1,10000,5000,0,0
reservoir_1528,4975.0,2065.0,4985.0,2065.0,-1,-1,-1,10000,5000,0,0
reservoir_1529,4125.0,205.0,4135.0,205.0,-1,-1,-1,10000,5000,0,0
reservoir_1530,3975.0,675.0,3985.0,675.0,-1,-1,-1,10000,5000,0,0
reservoir_1531,315.0,815.0,325.0,815.0,-1,-1,-1,10000,5000,0,0
reservoir_1532,805.0,2665.0,815.0,2665.0,-1,-1,-1,10000,5000,0,0
reservoir_1533,2195.0,305.0,2205.0,305.0,-1,-1,-1,10000,5000,0,0
reservoir_1534,1135.0,325.0,1145.0,325.0,-1,-1,-1,10000,5000,0,0
reservoir_1535,495.0,1685.0,505.0,1685.0,-1,-1,-1,10000,5000,0,0
reservoir_1536,675.0,2555.0,685.0,2555.0,-1,-1,-1,10000,5000,0,0
reservoir_1537,1555.0,4065.0,1565.0,4065.0,-1,-1,-1,10000,5000,0,0
reservoir_1538,1675.0,2935.0,1685.0,2935.0,-1,-1,-1,10000,5000,0,0
reservoir_1539,4225.0,1725.0,4235.0,1725.0,-1,-1,-1,10000,5000,0,0
reservoir_1540,4345.0,4005.0,4355.0,4005.0,-1,-1,-1,10000,5000,0,0
reservoir_1541,2915.0,3785.0,2925.0,3785.0,-1,-1,-1,10000,5000,0,0
reservoir_1542,4735.0,4685.0,4745.0,4685.0,-1,-1,-1,10000,5000,0,0
reservoir_1543,3515.0,3255.0,3525.0,3255.0,-1,-1,-1,10000,5000,0,0
reservoir_1544,2395.0,2995.0,2405.0,2995.0,-1,-1,-1,10000,5000,0,0
reservoir_1545,3635.0,3845.0,3645.0,3845.0,-1,-1,-1,10000,5000,0,0
reservoir_1546,2145.0,605.0,2155.0,605.0,-1,-1,-1,10000,5000,0,0
reservoir_1547,2745.0,75.0,2755.0,75.0,-1,-1,-1,10000,5000,0,0
reservoir_1548,4785.0,1015.0,4795.0,1015.0,-1,-1,-1,10000,5000,0,0
reservoir_1549,4085.0,2095.0,4095.0,2095.0,-1,-1,-1,10000,5000,0,0
reservoir_1550,1865.0,965.0,1875.0,965.0,-1,-1,-1,10000,5000,0,0
reservoir_1551,4325.0,3245.0,4335.0,3245.0,-1,-1,-1,10000,5000,0,0
reservoir_1552,4805.0,435.0,4815.0,435.0,-1,-1,-1,10000,5000,0,0
reservoir_1553,3685.0,175.0,3695.0,175.0,-1,-1,-1,10000,5000,0,0
reservoir_1554,4505.0,4115.0,4515.0,4115.0,-1,-1,-1,10000,5000,0,0
reservoir_1555,2705.0,4325.0,2715.0,4325.0,-1,-1,-1,10000,5000,0,0
reservoir_1556,4985.0,1305.0,4995.0,1305.0,-1,-1,-1,10000,5000,0,0
reservoir_1557,3465.0,3555.0,3475.0,3555.0,-1,-1,-1,10000,5000,0,0
reservoir_1558,4685.0,555.0,4695.0,555.0,-1,-1,-1,10000,5000,0,0
reservoir_1559,3255.0,3745.0,3265.0,3745.0,-1,-1,-1,10000,5000,0,0
reservoir_1560,235.0,2525.0,245.0,2525.0,-1,-1,-1,10000,5000,0,0
reservoir_1561,4765.0,255.0,4775.0,255.0,-1,-1,-1,10000,5000,0,0
reservoir_1562,805.0,4075.0,815.0,4075.0,-1,-1,-1,10000,5000,0,0
reservoir_1563,4365.0,4485.0,4375.0,4485.0,-1,-1,-1,10000,5000,0,0
reservoir_1564,4335.0,3825.0,4345.0,3825.0,-1,-1,-1,10000,5000,0,0
reservoir_1565,1105.0,2795.0,1115.0,2795.0,-1,-1,-1,10000,5000,0,0
reservoir_1566,2925.0,2005.0,2935.0,2005.0,-1,-1,-1,10000,5000,0,0
reservoir_1567,545.0,3855.0,555.0,3855.0,-1,-1,-1,10000,5000,0,0
reservoir_1568,65.0,2235.0,75.0,2235.0,-1,-1,-1,10000,5000,0,0
reservoir_1569,3805.0,1795.0,3815.0,1795.0,-1,-1,-1,10000,5000,0,0
reservoir_1570,725.0,295.0,735.0,295.0,-1,-1,-1,10000,5000,0,0
reservoir_1571,4345.0,985.0,4355.0,985.0,-1,-1,-1,10000,5000,0,0
reservoir_1572,1215.0,2145.0,1225.0,2145.0,-1,-1,-1,10000,5000,0,0
reservoir_1573,2085.0,3425.0,2095.0,3425.0,-1,-1,-1,10000,5000,0,0
reservoir_1574,3095.0,1635.0,3105.0,1635.0,-1,-1,-1,10000,5000,0,0
reservoir_1575,1295.0,1845.0,1305.0,1845.0,-1,-1,-1,10000,5000,0,0
reservoir_1576,3055.0,2465.0,3065.0,2465.0,-1,-1,-1,10000,5000,0,0
reservoir_1577,4245.0,4955.0,4255.0,4955.0,-1,-1,-1,10000,5000,0,0
reservoir_1578,685.0,115.0,695.0,115.0,-1,-1,-1,10000,5000,0,0
reservoir_1579,1535.0,285.0,1545.0,285.0,-1,-1,-1,10000,5000,0,0
reservoir_1580,4635.0,1205.0,4645.0,1205.0,-1,-1,-1,10000,5000,0,0
reservoir_1581,125.0,1175.0,135.0,1175.0,-1,-1,-1,10000,5000,0,0
reservoir_1582,185.0,3175.0,195.0,3175.0,-1,-1,-1,10000,5000,0,0
reservoir_1583,3375.0,605.0,3385.0,605.0,-1,-1,-1,10000,5000,0,0
reservoir_1584,3655.0,2645.0,3665.0,2645.0,-1,-1,-1,10000,5000,0,0
reservoir_1585,1275.0,4495.0,1285.0,4495.0,-1,-1,-1,10000,5000,0,0
reservoir_1586,4045.0,3325.0,4055.0,3325.0,-1,-1,-1,10000,5000,0,0
reservoir_1587,1975.0,1725.0,1985.0,1725.0,-1,-1,-1,10000,5000,0,0
reservoir_1588,275.0,3105.0,285.0,3105.0,-1,-1,-1,10000,5000,0,0
reservoir_1589,4685.0,1965.0,4695.0,1965.0,-1,-1,-1,10000,5000,0,0
reservoir_1590,1605.0,465.0,1615.0,465.0,-1,-1,-1,10000,5000,0,0
reservoir_1591,2275.0,4875.0,2285.0,4875.0,-1,-1,-1,10000,5000,0,0
reservoir_1592,4825.0,3665.0,4835.0,3665.0,-1,-1,-1,10000,5000,0,0
reservoir_1593,1055.0,3445.0,1065.0,3445.0,-1,-1,-1,10000,5000,0,0
reservoir_1594,85.0,2715.0,95.0,2715.0,-1,-1,-1,10000,5000,0,0
reservoir_1595,1535.0,635.0,1545.0,635.0,-1,-1,-1,10000,5000,0,0
reservoir_1596,1325.0,825.0,1335.0,825.0,-1,-1,-1,10000,5000,0,0
reservoir_1597,1385.0,3845.0,1395.0,3845.0,-1,-1,-1,10000,5000,0,0
reservoir_1598,475.0,3395.0,485.0,3395.0,-1,-1,-1,10000,5000,0,0
reservoir_1599,225.0,2695.0,235.0,2695.0,-1,-1,-1,10000,5000,0,0
reservoir_1600,2995.0,4935.0,3005.0,4935.0,-1,-1,-1,10000,5000,0,0
reservoir_1601,2955.0,2355.0,2965.0,2355.0,-1,-1,-1,10000,5000,0,0
reservoir_1602,3755.0,4165.0,3765.0,4165.0,-1,-1,-1,10000,5000,0,0
reservoir_1603,315.0,4345.0,325.0,4345.0,-1,-1,-1,10000,5000,0,0
reservoir_1604,5.0,3365.0,15.0,3365.0,-1,-1,-1,10000,5000,0,0
reservoir_1605,4535.0,1095.0,4545.0,1095.0,-1,-1,-1,10000,5000,0,0
reservoir_1606,3475.0,1115.0,3485.0,1115.0,-1,-1,-1,10000,5000,0,0
reservoir_1607,905.0,2575.0,915.0,2575.0,-1,-1,-1,10000,5000,0,0
reservoir_1608,3425.0,705.0,3435.0,705.0,-1,-1,-1,10000,5000,0,0
reservoir_1609,4705.0,4135.0,4715.0,4135.0,-1,-1,-1,10000,5000,0,0
reservoir_1610,505.0,655.0,515.0,655.0,-1,-1,-1,10000,5000,0,0
reservoir_1611,1265.0,4315.0,1275.0,4315.0,-1,-1,-1,10000,5000,0,0
reservoir_1612,1055.0,4505.0,1065.0,4505.0,-1,-1,-1,10000,5000,0,0
reservoir_1613,3975.0,125.0,3985.0,125.0,-1,-1,-1,10000,5000,0,0
reservoir_1614,4055.0,4255.0,4065.0,4255.0,-1,-1,-1,10000,5000,0,0
reservoir_1615,2355.0,1205.0,2365.0,1205.0,-1,-1,-1,10000,5000,0,0
reservoir_1616,835.0,3455.0,845.0,3455.0,-1,-1,-1,10000,5000,0,0
reservoir_1617,4935.0,4075.0,4945.0,4075.0,-1,-1,-1,10000,5000,0,0
reservoir_1618,2345.0,1685.0,2355.0,1685.0,-1,-1,-1,10000,5000,0,0
reservoir_1619,2095.0,985.0,2105.0,985.0,-1,-1,-1,10000,5000,0,0
reservoir_1620,1635.0,3215.0,1645.0,3215.0,-1,-1,-1,10000,5000,0,0
reservoir_1621,4095.0,1065.0,4105.0,1065.0,-1,-1,-1,10000,5000,0,0
reservoir_1622,4695.0,535.0,4705.0,535.0,-1,-1,-1,10000,5000,0,0
reservoir_1623,3425.0,1765.0,3435.0,1765.0,-1,-1,-1,10000,5000,0,0
reservoir_1624,4855.0,4725.0,4865.0,4725.0,-1,-1,-1,10000,5000,0,0
reservoir_1625,345.0,4695.0,355.0,4695.0,-1,-1,-1,10000,5000,0,0
reservoir_1626,985.0,3335.0,995.0,3335.0,-1,-1,-1,10000,5000,0,0
reservoir_1627,435.0,1205.0,445.0,1205.0,-1,-1,-1,10000,5000,0,0
reservoir_1628,2055.0,3545.0,2065.0,3545.0,-1,-1,-1,10000,5000,0,0
reservoir_1629,3135.0,205.0,3145.0,205.0,-1,-1,-1,10000,5000,0,0
reservoir_1630,3355.0,3655.0,3365.0,3655.0,-1,-1,-1,10000,5000,0,0
reservoir_1631,125.0,3645.0,135.0,3645.0,-1,-1,-1,10000,5000,0,0
reservoir_1632,5.0,345.0,15.0,345.0,-1,-1,-1,10000,5000,0,0
reservoir_1633,4715.0,3375.0,4725.0,3375.0,-1,-1,-1,10000,5000,0,0
reservoir_1634,4405.0,2395.0,4415.0,2395.0,-1,-1,-1,10000,5000,0,0
reservoir_1635,575.0,1895.0,585.0,1895.0,-1,-1,-1,10000,5000,0,0
reservoir_1636,4135.0,2305.0,4145.0,2305.0,-1,-1,-1,10000,5000,0,0
reservoir_1637,4315.0,3175.0,4325.0,3175.0,-1,-1,-1,10000,5000,0,0
reservoir_1638,2365.0,3855.0,2375.0,3855.0,-1,-1,-1,10000,5000,0,0
reservoir_1639,1995.0,875.0,2005.0,875.0,-1,-1,-1,10000,5000,0,0
reservoir_1640,2755.0,4535.0,2765.0,4535.0,-1,-1,-1,10000,5000,0,0
reservoir_1641,2545.0,4725.0,2555.0,4725.0,-1,-1,-1,10000,5000,0,0
reservoir_1642,4945.0,575.0,4955.0,575.0,-1,-1,-1,10000,5000,0,0
reservoir_1643,865.0,3805.0,875.0,3805.0,-1,-1,-1,10000,5000,0,0
reservoir_1644,4365.0,3935.0,4375.0,3935.0,-1,-1,-1,10000,5000,0,0
reservoir_1645,1955.0,695.0,1965.0,695.0,-1,-1,-1,10000,5000,0,0
reservoir_1646,1895.0,415.0,1905.0,415.0,-1,-1,-1,10000,5000,0,0
reservoir_1647,3075.0,2675.0,3085.0,2675.0,-1,-1,-1,10000,5000,0,0
reservoir_1648,1285.0,3115.0,1295.0,3115.0,-1,-1,-1,10000,5000,0,0
reservoir_1649,4475.0,545.0,4485.0,545.0,-1,-1,-1,10000,5000,0,0
reservoir_1650,1245.0,535.0,1255.0,535.0,-1,-1,-1,10000,5000,0,0
reservoir_1651,4805.0,945.0,4815.0,945.0,-1,-1,-1,10000,5000,0,0
reservoir_1652,395.0,2085.0,405.0,2085.0,-1,-1,-1,10000,5000,0,0
reservoir_1653,2695.0,175.0,2705.0,175.0,-1,-1,-1,10000,5000,0,0
reservoir_1654,3615.0,855.0,3625.0,855.0,-1,-1,-1,10000,5000,0,0
reservoir_1655,3675.0,3875.0,3685.0,3875.0,-1,-1,-1,10000,5000,0,0
reservoir_1656,165.0,805.0,175.0,805.0,-1,-1,-1,10000,5000,0,0
reservoir_1657,4485.0,3155.0,4495.0,3155.0,-1,-1,-1,10000,5000,0,0
reservoir_1658,4525.0,1305.0,4535.0,1305.0,-1,-1,-1,10000,5000,0,0
reservoir_1659,3365.0,2895.0,3375.0,2895.0,-1,-1,-1,10000,5000,0,0
reservoir_1660,1415.0,3575.0,1425.0,3575.0,-1,-1,-1,10000,5000,0,0
reservoir_1661,3485.0,745.0,3495.0,745.0,-1,-1,-1,10000,5000,0,0
reservoir_1662,3545.0,3765.0,3555.0,3765.0,-1,-1,-1,10000,5000,0,0
reservoir_1663,4785.0,1875.0,4795.0,1875.0,-1,-1,-1,10000,5000,0,0
reservoir_1664,3935.0,3425.0,3945.0,3425.0,-1,-1,-1,10000,5000,0,0
reservoir_1665,3415.0,3655.0,3425.0,3655.0,-1,-1,-1,10000,5000,0,0
reservoir_1666,3205.0,3845.0,3215.0,3845.0,-1,-1,-1,10000,5000,0,0
reservoir_1667,2195.0,2225.0,2205.0,2225.0,-1,-1,-1,10000,5000,0,0
reservoir_1668,4815.0,1525.0,4825.0,1525.0,-1,-1,-1,10000,5000,0,0
reservoir_1669,3385.0,4715.0,3395.0,4715.0,-1,-1,-1,10000,5000,0,0
reservoir_1670,1155.0,1665.0,1165.0,1665.0,-1,-1,-1,10000,5000,0,0
reservoir_1671,2425.0,3855.0,2435.0,3855.0,-1,-1,-1,10000,5000,0,0
reservoir_1672,3005.0,2215.0,3015.0,2215.0,-1,-1,-1,10000,5000,0,0
reservoir_1673,2595.0,65.0,2605.0,65.0,-1,-1,-1,10000,5000,0,0
reservoir_1674,165.0,1865.0,175.0,1865.0,-1,-1,-1,10000,5000,0,0
reservoir_1675,2685.0,4425.0,2695.0,4425.0,-1,-1,-1,10000,5000,0,0
reservoir_1676,1625.0,4445.0,1635.0,4445.0,-1,-1,-1,10000,5000,0,0
reservoir_1677,405.0,3015.0,415.0,3015.0,-1,-1,-1,10000,5000,0,0
reservoir_1678,4355.0,4105.0,4365.0,4105.0,-1,-1,-1,10000,5000,0,0
reservoir_1679,3135.0,2675.0,3145.0,2675.0,-1,-1,-1,10000,5000,0,0
reservoir_1680,4205.0,145.0,4215.0,145.0,-1,-1,-1,10000,5000,0,0
reservoir_1681,1285.0,4525.0,1295.0,4525.0,-1,-1,-1,10000,5000,0,0
reservoir_1682,4415.0,1675.0,4425.0,1675.0,-1,-1,-1,10000,5000,0,0
reservoir_1683,1605.0,265.0,1615.0,265.0,-1,-1,-1,10000,5000,0,0
reservoir_1684,545.0,285.0,555.0,285.0,-1,-1,-1,10000,5000,0,0
reservoir_1685,1615.0,4925.0,1625.0,4925.0,-1,-1,-1,10000,5000,0,0
reservoir_1686,125.0,1685.0,135.0,1685.0,-1,-1,-1,10000,5000,0,0
reservoir_1687,1785.0,1135.0,1795.0,1135.0,-1,-1,-1,10000,5000,0,0
reservoir_1688,3345.0,4885.0,3355.0,4885.0,-1,-1,-1,10000,5000,0,0
reservoir_1689,3765.0,1795.0,3775.0,1795.0,-1,-1,-1,10000,5000,0,0
reservoir_1690,2975.0,3625.0,2985.0,3625.0,-1,-1,-1,10000,5000,0,0
reservoir_1691,2665.0,2645.0,2675.0,2645.0,-1,-1,-1,10000,5000,0,0
reservoir_1692,3675.0,855.0,3685.0,855.0,-1,-1,-1,10000,5000,0,0
reservoir_1693,2845.0,3515.0,2855.0,3515.0,-1,-1,-1,10000,5000,0,0
reservoir_1694,3065.0,3555.0,3075.0,3555.0,-1,-1,-1,10000,5000,0,0
reservoir_1695,1055.0,3955.0,1065.0,3955.0,-1,-1,-1,10000,5000,0,0
reservoir_1696,1225.0,4595.0,1235.0,4595.0,-1,-1,-1,10000,5000,0,0
reservoir_1697,2935.0,3445.0,2945.0,3445.0,-1,-1,-1,10000,5000,0,0
reservoir_1698,4905.0,3875.0,4915.0,3875.0,-1,-1,-1,10000,5000,0,0
reservoir_1699,3785.0,3615.0,3795.0,3615.0,-1,-1,-1,10000,5000,0,0
reservoir_1700,1715.0,2015.0,1725.0,2015.0,-1,-1,-1,10000,5000,0,0
reservoir_1701,705.0,395.0,715.0,395.0,-1,-1,-1,10000,5000,0,0
reservoir_1702,2165.0,4695.0,2175.0,4695.0,-1,-1,-1,10000,5000,0,0
reservoir_1703,95.0,3095.0,105.0,3095.0,-1,-1,-1,10000,5000,0,0
reservoir_1704,2185.0,1375.0,2195.0,1375.0,-1,-1,-1,10000,5000,0,0
reservoir_1705,235.0,365.0,245.0,365.0,-1,-1,-1,10000,5000,0,0
reservoir_1706,4555.0,2715.0,4565.0,2715.0,-1,-1,-1,10000,5000,0,0
reservoir_1707,4075.0,1095.0,4085.0,1095.0,-1,-1,-1,10000,5000,0,0
reservoir_1708,1635.0,2665.0,1645.0,2665.0,-1,-1,-1,10000,5000,0,0
reservoir_1709,2235.0,4875.0,2245.0,4875.0,-1,-1,-1,10000,5000,0,0
reservoir_1710,3785.0,3965.0,3795.0,3965.0,-1,-1,-1,10000,5000,0,0
reservoir_1711,165.0,3275.0,175.0,3275.0,-1,-1,-1,10000,5000,0,0
reservoir_1712,15.0,3745.0,25.0,3745.0,-1,-1,-1,10000,5000,0,0
reservoir_1713,3515.0,2155.0,3525.0,2155.0,-1,-1,-1,10000,5000,0,0
reservoir_1714,4855.0,4175.0,4865.0,4175.0,-1,-1,-1,10000,5000,0,0
reservoir_1715,3325.0,1765.0,3335.0,1765.0,-1,-1,-1,10000,5000,0,0
reservoir_1716,35.0,3165.0,45.0,3165.0,-1,-1,-1,10000,5000,0,0
